match_id,date,season,matchday,status,home_team,away_team,home_goals,away_goals,home_ht,away_ht
1005913,2023-10-19 00:30:00+00:00,2023,Regular Season - 27,FINISHED,Goias,Sao Paulo,2,0,2,0
1005911,2023-10-19 22:00:00+00:00,2023,Regular Season - 27,FINISHED,Palmeiras,Atletico-MG,0,2,0,1
1005914,2023-10-19 22:00:00+00:00,2023,Regular Season - 27,FINISHED,Cruzeiro,Flamengo,0,2,0,2
1005912,2023-10-19 23:00:00+00:00,2023,Regular Season - 27,FINISHED,Santos,RB Bragantino,1,3,0,2
1005909,2023-10-20 00:30:00+00:00,2023,Regular Season - 27,FINISHED,Fluminense,Corinthians,3,3,1,3
1005927,2023-10-21 21:30:00+00:00,2023,Regular Season - 28,FINISHED,Bahia,Fortaleza EC,2,0,1,0
1005921,2023-10-21 21:30:00+00:00,2023,Regular Season - 28,FINISHED,Sao Paulo,Gremio,3,0,1,0
1005928,2023-10-21 21:30:00+00:00,2023,Regular Season - 28,FINISHED,Cuiaba,Goias,1,1,0,1
1005920,2023-10-22 00:00:00+00:00,2023,Regular Season - 28,FINISHED,Botafogo,Atletico Paranaense,1,1,1,1
1005925,2023-10-22 19:00:00+00:00,2023,Regular Season - 28,FINISHED,Internacional,Santos,7,1,4,0
1005919,2023-10-22 19:00:00+00:00,2023,Regular Season - 28,FINISHED,Flamengo,Vasco DA Gama,1,0,0,0
1005924,2023-10-22 19:00:00+00:00,2023,Regular Season - 28,FINISHED,Atletico-MG,Cruzeiro,0,1,0,0
1005923,2023-10-22 21:30:00+00:00,2023,Regular Season - 28,FINISHED,RB Bragantino,Fluminense,1,0,1,0
1005926,2023-10-22 21:30:00+00:00,2023,Regular Season - 28,FINISHED,Coritiba,Palmeiras,0,2,0,2
1005922,2023-10-22 21:30:00+00:00,2023,Regular Season - 28,FINISHED,Corinthians,America Mineiro,1,1,0,1
1005931,2023-10-25 23:00:00+00:00,2023,Regular Season - 29,FINISHED,Palmeiras,Sao Paulo,5,0,3,0
1005934,2023-10-25 23:00:00+00:00,2023,Regular Season - 29,FINISHED,Cruzeiro,Bahia,3,0,1,0
1005935,2023-10-26 00:30:00+00:00,2023,Regular Season - 29,FINISHED,Gremio,Flamengo,3,2,0,1
1005938,2023-10-26 00:30:00+00:00,2023,Regular Season - 29,FINISHED,Cuiaba,Corinthians,0,1,0,0
1005929,2023-10-26 22:00:00+00:00,2023,Regular Season - 29,FINISHED,Fluminense,Goias,5,3,2,2
1005936,2023-10-26 22:00:00+00:00,2023,Regular Season - 29,FINISHED,Atletico Paranaense,America Mineiro,3,2,3,1
1005933,2023-10-26 22:00:00+00:00,2023,Regular Season - 29,FINISHED,RB Bragantino,Atletico-MG,1,2,0,1
1005932,2023-10-27 00:30:00+00:00,2023,Regular Season - 29,FINISHED,Santos,Coritiba,2,1,1,1
1005930,2023-10-27 22:00:00+00:00,2023,Regular Season - 29,FINISHED,Vasco DA Gama,Internacional,1,2,0,1
1005941,2023-10-28 23:00:00+00:00,2023,Regular Season - 30,FINISHED,Palmeiras,Bahia,1,0,1,0
1005948,2023-10-28 23:00:00+00:00,2023,Regular Season - 30,FINISHED,America Mineiro,Gremio,3,4,2,2
1005944,2023-10-29 01:00:00+00:00,2023,Regular Season - 30,FINISHED,Atletico-MG,Fluminense,2,0,0,0
1005946,2023-10-29 19:00:00+00:00,2023,Regular Season - 30,FINISHED,Atletico Paranaense,Sao Paulo,1,1,1,1
1005943,2023-10-29 19:00:00+00:00,2023,Regular Season - 30,FINISHED,Goias,Vasco DA Gama,1,1,0,0
1005945,2023-10-29 21:30:00+00:00,2023,Regular Season - 30,FINISHED,Internacional,Coritiba,3,4,1,2
1005942,2023-10-29 21:30:00+00:00,2023,Regular Season - 30,FINISHED,Corinthians,Santos,1,1,0,0
1005940,2023-10-29 23:00:00+00:00,2023,Regular Season - 30,FINISHED,Botafogo,Cuiaba,0,1,0,0
1005957,2023-10-31 22:00:00+00:00,2023,Regular Season - 31,FINISHED,Bahia,Fluminense,1,0,1,0
1005955,2023-11-01 22:00:00+00:00,2023,Regular Season - 31,FINISHED,Internacional,America Mineiro,1,1,1,0
1005952,2023-11-01 22:00:00+00:00,2023,Regular Season - 31,FINISHED,Corinthians,Atletico Paranaense,1,0,0,0
1005949,2023-11-01 23:00:00+00:00,2023,Regular Season - 31,FINISHED,Flamengo,Santos,1,2,1,1
1005956,2023-11-01 23:00:00+00:00,2023,Regular Season - 31,FINISHED,Coritiba,Gremio,1,2,0,1
1005950,2023-11-02 00:30:00+00:00,2023,Regular Season - 31,FINISHED,Botafogo,Palmeiras,3,4,3,0
1005954,2023-11-02 00:30:00+00:00,2023,Regular Season - 31,FINISHED,Atletico-MG,Fortaleza EC,3,1,1,1
1005958,2023-11-02 20:00:00+00:00,2023,Regular Season - 31,FINISHED,Cuiaba,Vasco DA Gama,0,2,0,0
1005953,2023-11-02 21:00:00+00:00,2023,Regular Season - 31,FINISHED,Goias,RB Bragantino,0,2,0,1
1005951,2023-11-02 23:00:00+00:00,2023,Regular Season - 31,FINISHED,Sao Paulo,Cruzeiro,1,0,0,0
1005968,2023-11-04 22:30:00+00:00,2023,Regular Season - 32,FINISHED,America Mineiro,Atletico-MG,1,1,0,0
1005965,2023-11-04 22:30:00+00:00,2023,Regular Season - 32,FINISHED,Gremio,Bahia,1,0,0,0
1005961,2023-11-05 00:30:00+00:00,2023,Regular Season - 32,FINISHED,Palmeiras,Atletico Paranaense,1,0,1,0
1005964,2023-11-05 19:00:00+00:00,2023,Regular Season - 32,FINISHED,Cruzeiro,Internacional,1,2,0,1
1005967,2023-11-05 19:00:00+00:00,2023,Regular Season - 32,FINISHED,Fortaleza EC,Flamengo,0,2,0,1
1005963,2023-11-05 19:00:00+00:00,2023,Regular Season - 32,FINISHED,RB Bragantino,Corinthians,1,0,1,0
1005966,2023-11-05 21:30:00+00:00,2023,Regular Season - 32,FINISHED,Coritiba,Goias,0,1,0,0
1005960,2023-11-06 22:00:00+00:00,2023,Regular Season - 32,FINISHED,Vasco DA Gama,Botafogo,1,0,1,0
1005962,2023-11-07 00:00:00+00:00,2023,Regular Season - 32,FINISHED,Santos,Cuiaba,0,0,0,0
1005975,2023-11-08 22:00:00+00:00,2023,Regular Season - 33,FINISHED,Internacional,Fluminense,0,0,0,0
1005978,2023-11-08 22:00:00+00:00,2023,Regular Season - 33,FINISHED,America Mineiro,Coritiba,0,3,0,2
1005971,2023-11-08 23:00:00+00:00,2023,Regular Season - 33,FINISHED,Sao Paulo,RB Bragantino,1,0,0,0
1005976,2023-11-08 23:00:00+00:00,2023,Regular Season - 33,FINISHED,Atletico Paranaense,Fortaleza EC,1,1,0,0
1005969,2023-11-09 00:30:00+00:00,2023,Regular Season - 33,FINISHED,Flamengo,Palmeiras,3,0,2,0
1005972,2023-11-09 22:00:00+00:00,2023,Regular Season - 33,FINISHED,Corinthians,Atletico-MG,1,1,1,0
1005973,2023-11-09 22:00:00+00:00,2023,Regular Season - 33,FINISHED,Goias,Santos,0,1,0,0
1005970,2023-11-09 23:00:00+00:00,2023,Regular Season - 33,FINISHED,Botafogo,Gremio,3,4,2,1
1005977,2023-11-09 23:00:00+00:00,2023,Regular Season - 33,FINISHED,Bahia,Cuiaba,0,3,0,1
1005986,2023-11-11 19:00:00+00:00,2023,Regular Season - 34,FINISHED,Coritiba,Cruzeiro,1,0,0,0
1005979,2023-11-11 21:30:00+00:00,2023,Regular Season - 34,FINISHED,Flamengo,Fluminense,1,1,1,0
1005981,2023-11-12 00:00:00+00:00,2023,Regular Season - 34,FINISHED,Palmeiras,Internacional,3,0,1,0
1005985,2023-11-12 19:00:00+00:00,2023,Regular Season - 34,FINISHED,Gremio,Corinthians,0,1,0,1
1005983,2023-11-12 19:00:00+00:00,2023,Regular Season - 34,FINISHED,RB Bragantino,Botafogo,2,2,1,2
1005988,2023-11-12 21:30:00+00:00,2023,Regular Season - 34,FINISHED,Cuiaba,Fortaleza EC,2,1,1,0
1005984,2023-11-12 21:30:00+00:00,2023,Regular Season - 34,FINISHED,Atletico-MG,Goias,2,1,1,0
1005982,2023-11-12 21:30:00+00:00,2023,Regular Season - 34,FINISHED,Santos,Sao Paulo,0,0,0,0
1005987,2023-11-12 21:30:00+00:00,2023,Regular Season - 34,FINISHED,Bahia,Atletico Paranaense,1,1,0,0
1005980,2023-11-12 21:30:00+00:00,2023,Regular Season - 34,FINISHED,Vasco DA Gama,America Mineiro,2,1,1,1
1005947,2023-11-18 21:30:00+00:00,2023,Regular Season - 30,FINISHED,Fortaleza EC,Cruzeiro,0,1,0,0
1005974,2023-11-22 22:00:00+00:00,2023,Regular Season - 33,FINISHED,Cruzeiro,Vasco DA Gama,2,2,2,1
1005959,2023-11-23 00:30:00+00:00,2023,Regular Season - 32,FINISHED,Fluminense,Sao Paulo,1,0,0,0
1005937,2023-11-23 22:00:00+00:00,2023,Regular Season - 29,FINISHED,Fortaleza EC,Botafogo,2,2,2,1
1005939,2023-11-24 00:30:00+00:00,2023,Regular Season - 30,FINISHED,Flamengo,RB Bragantino,1,0,0,0
1005992,2023-11-25 00:00:00+00:00,2023,Regular Season - 35,FINISHED,Corinthians,Bahia,1,5,0,3
1005996,2023-11-25 22:30:00+00:00,2023,Regular Season - 35,FINISHED,Atletico Paranaense,Vasco DA Gama,0,0,0,0
1005989,2023-11-26 00:00:00+00:00,2023,Regular Season - 35,FINISHED,Fluminense,Coritiba,2,1,1,0
1005990,2023-11-26 19:00:00+00:00,2023,Regular Season - 35,FINISHED,Botafogo,Santos,1,1,1,0
1005994,2023-11-26 19:00:00+00:00,2023,Regular Season - 35,FINISHED,Atletico-MG,Gremio,3,0,1,0
1005995,2023-11-26 21:30:00+00:00,2023,Regular Season - 35,FINISHED,Internacional,RB Bragantino,1,0,1,0
1005998,2023-11-26 21:30:00+00:00,2023,Regular Season - 35,FINISHED,America Mineiro,Flamengo,0,3,0,1
1005991,2023-11-26 21:30:00+00:00,2023,Regular Season - 35,FINISHED,Sao Paulo,Cuiaba,0,0,0,0
1005997,2023-11-26 21:30:00+00:00,2023,Regular Season - 35,FINISHED,Fortaleza EC,Palmeiras,2,2,1,0
1005993,2023-11-28 00:00:00+00:00,2023,Regular Season - 35,FINISHED,Goias,Cruzeiro,0,1,0,0
1006000,2023-11-29 00:30:00+00:00,2023,Regular Season - 36,FINISHED,Vasco DA Gama,Corinthians,2,4,2,2
1006002,2023-11-29 22:00:00+00:00,2023,Regular Season - 36,FINISHED,Santos,Fluminense,0,3,0,2
1005999,2023-11-29 22:30:00+00:00,2023,Regular Season - 36,FINISHED,Flamengo,Atletico-MG,0,3,0,1
1006007,2023-11-29 23:00:00+00:00,2023,Regular Season - 36,FINISHED,Bahia,Sao Paulo,0,1,0,0
1006008,2023-11-29 23:00:00+00:00,2023,Regular Season - 36,FINISHED,Cuiaba,Internacional,0,2,0,0
1006001,2023-11-30 00:30:00+00:00,2023,Regular Season - 36,FINISHED,Palmeiras,America Mineiro,4,0,2,0
1006006,2023-11-30 00:30:00+00:00,2023,Regular Season - 36,FINISHED,Coritiba,Botafogo,1,1,0,0
1006005,2023-11-30 22:00:00+00:00,2023,Regular Season - 36,FINISHED,Gremio,Goias,2,1,0,1
1006004,2023-11-30 23:00:00+00:00,2023,Regular Season - 36,FINISHED,Cruzeiro,Atletico Paranaense,1,1,0,0
1006003,2023-11-30 23:30:00+00:00,2023,Regular Season - 36,FINISHED,RB Bragantino,Fortaleza EC,1,2,1,2
1006012,2023-12-02 21:00:00+00:00,2023,Regular Season - 37,FINISHED,Corinthians,Internacional,1,2,0,1
1006014,2023-12-03 00:00:00+00:00,2023,Regular Season - 37,FINISHED,Atletico-MG,Sao Paulo,2,1,0,0
1006011,2023-12-03 19:00:00+00:00,2023,Regular Season - 37,FINISHED,Palmeiras,Fluminense,1,0,1,0
1006009,2023-12-03 19:00:00+00:00,2023,Regular Season - 37,FINISHED,Flamengo,Cuiaba,2,1,2,0
1006013,2023-12-03 21:30:00+00:00,2023,Regular Season - 37,FINISHED,RB Bragantino,Coritiba,1,0,0,0
1006017,2023-12-03 21:30:00+00:00,2023,Regular Season - 37,FINISHED,Fortaleza EC,Goias,1,0,1,0
1006016,2023-12-03 21:30:00+00:00,2023,Regular Season - 37,FINISHED,Atletico Paranaense,Santos,3,0,1,0
1006015,2023-12-03 21:30:00+00:00,2023,Regular Season - 37,FINISHED,Gremio,Vasco DA Gama,1,0,0,0
1006018,2023-12-03 21:30:00+00:00,2023,Regular Season - 37,FINISHED,America Mineiro,Bahia,3,2,2,1
1006010,2023-12-03 21:30:00+00:00,2023,Regular Season - 37,FINISHED,Botafogo,Cruzeiro,0,0,0,0
1006023,2023-12-06 22:00:00+00:00,2023,Regular Season - 38,FINISHED,Goias,America Mineiro,1,0,1,0
1006027,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Bahia,Atletico-MG,4,1,2,1
1006025,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Internacional,Botafogo,3,1,1,0
1006019,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Fluminense,Gremio,2,3,1,2
1006021,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Sao Paulo,Flamengo,1,0,1,0
1006022,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Santos,Fortaleza EC,1,2,0,1
1006020,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Vasco DA Gama,RB Bragantino,2,1,1,0
1006024,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Cruzeiro,Palmeiras,1,1,0,1
1006026,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Coritiba,Corinthians,0,2,0,2
1006028,2023-12-07 00:30:00+00:00,2023,Regular Season - 38,FINISHED,Cuiaba,Atletico Paranaense,3,0,2,0
1180355,2024-04-13 21:30:00+00:00,2024,Regular Season - 1,FINISHED,Internacional,Bahia,2,1,0,0
1180364,2024-04-13 21:30:00+00:00,2024,Regular Season - 1,FINISHED,Criciuma,Juventude,1,1,1,0
1180361,2024-04-14 00:00:00+00:00,2024,Regular Season - 1,FINISHED,Sao Paulo,Fortaleza EC,1,2,0,0
1180358,2024-04-14 00:00:00+00:00,2024,Regular Season - 1,FINISHED,Fluminense,RB Bragantino,2,2,1,0
1180360,2024-04-14 19:00:00+00:00,2024,Regular Season - 1,FINISHED,Corinthians,Atletico-MG,0,0,0,0
1180359,2024-04-14 19:00:00+00:00,2024,Regular Season - 1,FINISHED,Vasco DA Gama,Gremio,2,1,2,0
1180362,2024-04-14 19:00:00+00:00,2024,Regular Season - 1,FINISHED,Atletico Paranaense,Cuiaba,4,0,3,0
1180363,2024-04-14 19:00:00+00:00,2024,Regular Season - 1,FINISHED,Atletico Goianiense,Flamengo,1,2,0,1
1180356,2024-04-14 20:00:00+00:00,2024,Regular Season - 1,FINISHED,Cruzeiro,Botafogo,3,2,1,1
1180357,2024-04-14 21:30:00+00:00,2024,Regular Season - 1,FINISHED,Vitoria,Palmeiras,0,1,0,1
1180367,2024-04-17 00:30:00+00:00,2024,Regular Season - 2,FINISHED,Bahia,Fluminense,2,1,1,1
1180365,2024-04-17 22:00:00+00:00,2024,Regular Season - 2,FINISHED,Gremio,Atletico Paranaense,2,0,1,0
1180371,2024-04-17 22:00:00+00:00,2024,Regular Season - 2,FINISHED,RB Bragantino,Vasco DA Gama,2,1,1,0
1180370,2024-04-17 23:00:00+00:00,2024,Regular Season - 2,FINISHED,Palmeiras,Internacional,0,1,0,1
1180374,2024-04-17 23:00:00+00:00,2024,Regular Season - 2,FINISHED,Juventude,Corinthians,2,0,0,0
1180372,2024-04-17 23:00:00+00:00,2024,Regular Season - 2,FINISHED,Fortaleza EC,Cruzeiro,1,1,1,0
1180366,2024-04-17 23:00:00+00:00,2024,Regular Season - 2,FINISHED,Atletico-MG,Criciuma,1,1,1,0
1180368,2024-04-18 00:30:00+00:00,2024,Regular Season - 2,FINISHED,Flamengo,Sao Paulo,2,1,1,0
1180369,2024-04-19 00:30:00+00:00,2024,Regular Season - 2,FINISHED,Botafogo,Atletico Goianiense,1,0,1,0
1180378,2024-04-20 19:00:00+00:00,2024,Regular Season - 3,FINISHED,Fluminense,Vasco DA Gama,2,1,1,0
1180381,2024-04-20 21:30:00+00:00,2024,Regular Season - 3,FINISHED,RB Bragantino,Corinthians,1,0,1,0
1180375,2024-04-20 21:30:00+00:00,2024,Regular Season - 3,FINISHED,Gremio,Cuiaba,1,0,1,0
1180376,2024-04-21 00:00:00+00:00,2024,Regular Season - 3,FINISHED,Atletico-MG,Cruzeiro,3,0,3,0
1180380,2024-04-21 19:00:00+00:00,2024,Regular Season - 3,FINISHED,Palmeiras,Flamengo,0,0,0,0
1180382,2024-04-21 19:00:00+00:00,2024,Regular Season - 3,FINISHED,Atletico Paranaense,Internacional,1,0,0,0
1180377,2024-04-21 19:00:00+00:00,2024,Regular Season - 3,FINISHED,Vitoria,Bahia,2,2,1,0
1180379,2024-04-21 21:30:00+00:00,2024,Regular Season - 3,FINISHED,Botafogo,Juventude,5,1,2,0
1180383,2024-04-21 21:30:00+00:00,2024,Regular Season - 3,FINISHED,Atletico Goianiense,Sao Paulo,0,3,0,1
1180389,2024-04-27 19:00:00+00:00,2024,Regular Season - 4,FINISHED,Vasco DA Gama,Criciuma,0,4,0,1
1180393,2024-04-27 21:30:00+00:00,2024,Regular Season - 4,FINISHED,Cuiaba,Atletico-MG,0,3,0,1
1180387,2024-04-28 00:00:00+00:00,2024,Regular Season - 4,FINISHED,Bahia,Gremio,1,0,1,0
1180388,2024-04-28 14:00:00+00:00,2024,Regular Season - 4,FINISHED,Flamengo,Botafogo,0,2,0,0
1180390,2024-04-28 19:00:00+00:00,2024,Regular Season - 4,FINISHED,Corinthians,Fluminense,3,0,2,0
1180386,2024-04-28 19:00:00+00:00,2024,Regular Season - 4,FINISHED,Cruzeiro,Vitoria,3,1,0,0
1180394,2024-04-28 21:30:00+00:00,2024,Regular Season - 4,FINISHED,Juventude,Atletico Paranaense,1,1,1,0
1180392,2024-04-28 21:30:00+00:00,2024,Regular Season - 4,FINISHED,Fortaleza EC,RB Bragantino,1,1,1,1
1180385,2024-04-28 23:00:00+00:00,2024,Regular Season - 4,FINISHED,Internacional,Atletico Goianiense,1,1,0,0
1180391,2024-04-29 23:00:00+00:00,2024,Regular Season - 4,FINISHED,Sao Paulo,Palmeiras,0,0,0,0
1180398,2024-05-04 19:00:00+00:00,2024,Regular Season - 5,FINISHED,Fluminense,Atletico-MG,2,2,1,0
1180401,2024-05-04 21:30:00+00:00,2024,Regular Season - 5,FINISHED,RB Bragantino,Flamengo,1,1,1,0
1180400,2024-05-05 00:00:00+00:00,2024,Regular Season - 5,FINISHED,Corinthians,Fortaleza EC,0,0,0,0
1180402,2024-05-05 19:00:00+00:00,2024,Regular Season - 5,FINISHED,Atletico Paranaense,Vasco DA Gama,1,0,1,0
1180397,2024-05-05 19:00:00+00:00,2024,Regular Season - 5,FINISHED,Vitoria,Sao Paulo,1,3,0,1
1180399,2024-05-05 21:30:00+00:00,2024,Regular Season - 5,FINISHED,Botafogo,Bahia,1,2,0,1
1180403,2024-05-05 21:30:00+00:00,2024,Regular Season - 5,FINISHED,Cuiaba,Palmeiras,0,2,0,1
1180408,2024-05-11 19:00:00+00:00,2024,Regular Season - 6,FINISHED,Flamengo,Corinthians,2,0,1,0
1180410,2024-05-12 19:00:00+00:00,2024,Regular Season - 6,FINISHED,Palmeiras,Atletico Paranaense,0,2,0,1
1180413,2024-05-12 19:00:00+00:00,2024,Regular Season - 6,FINISHED,Atletico Goianiense,Cruzeiro,0,1,0,0
1180412,2024-05-12 19:00:00+00:00,2024,Regular Season - 6,FINISHED,Fortaleza EC,Botafogo,1,1,1,1
1180407,2024-05-12 21:30:00+00:00,2024,Regular Season - 6,FINISHED,Bahia,RB Bragantino,1,0,1,0
1180409,2024-05-12 21:30:00+00:00,2024,Regular Season - 6,FINISHED,Vasco DA Gama,Vitoria,2,1,0,0
1180411,2024-05-13 23:00:00+00:00,2024,Regular Season - 6,FINISHED,Sao Paulo,Fluminense,2,1,1,1
1180415,2024-06-01 19:00:00+00:00,2024,Regular Season - 7,FINISHED,Gremio,RB Bragantino,0,2,0,1
1180417,2024-06-01 19:00:00+00:00,2024,Regular Season - 7,FINISHED,Vitoria,Atletico Goianiense,0,2,0,1
1180423,2024-06-01 21:30:00+00:00,2024,Regular Season - 7,FINISHED,Cuiaba,Internacional,0,1,0,0
1180418,2024-06-01 21:30:00+00:00,2024,Regular Season - 7,FINISHED,Fluminense,Juventude,1,1,1,0
1180420,2024-06-02 00:00:00+00:00,2024,Regular Season - 7,FINISHED,Corinthians,Botafogo,0,1,0,0
1180419,2024-06-02 19:00:00+00:00,2024,Regular Season - 7,FINISHED,Vasco DA Gama,Flamengo,1,6,1,3
1180424,2024-06-02 19:00:00+00:00,2024,Regular Season - 7,FINISHED,Criciuma,Palmeiras,1,2,0,0
1180416,2024-06-02 19:00:00+00:00,2024,Regular Season - 7,FINISHED,Atletico-MG,Bahia,1,1,0,0
1180421,2024-06-02 21:30:00+00:00,2024,Regular Season - 7,FINISHED,Sao Paulo,Cruzeiro,2,0,1,0
1180422,2024-06-02 21:30:00+00:00,2024,Regular Season - 7,FINISHED,Fortaleza EC,Atletico Paranaense,1,0,1,0
1180404,2024-06-05 22:00:00+00:00,2024,Regular Season - 5,FINISHED,Juventude,Atletico Goianiense,1,0,1,0
1180373,2024-06-05 23:00:00+00:00,2024,Regular Season - 2,FINISHED,Cuiaba,Vitoria,0,0,0,0
1180414,2024-06-09 19:00:00+00:00,2024,Regular Season - 6,FINISHED,Criciuma,Cuiaba,2,5,0,3
1180433,2024-06-11 22:00:00+00:00,2024,Regular Season - 8,FINISHED,Atletico Goianiense,Corinthians,2,2,0,1
1180434,2024-06-11 22:00:00+00:00,2024,Regular Season - 8,FINISHED,Juventude,Vitoria,1,1,1,1
1180429,2024-06-11 23:00:00+00:00,2024,Regular Season - 8,FINISHED,Botafogo,Fluminense,1,0,0,0
1180431,2024-06-12 00:30:00+00:00,2024,Regular Season - 8,FINISHED,RB Bragantino,Atletico-MG,1,2,1,2
1180426,2024-06-13 22:00:00+00:00,2024,Regular Season - 8,FINISHED,Cruzeiro,Cuiaba,2,1,1,0
1180432,2024-06-13 23:00:00+00:00,2024,Regular Season - 8,FINISHED,Atletico Paranaense,Criciuma,3,1,1,1
1180425,2024-06-13 23:00:00+00:00,2024,Regular Season - 8,FINISHED,Internacional,Sao Paulo,0,0,0,0
1180428,2024-06-13 23:00:00+00:00,2024,Regular Season - 8,FINISHED,Flamengo,Gremio,2,1,1,0
1180427,2024-06-14 00:30:00+00:00,2024,Regular Season - 8,FINISHED,Bahia,Fortaleza EC,1,0,0,0
1180430,2024-06-14 00:30:00+00:00,2024,Regular Season - 8,FINISHED,Palmeiras,Vasco DA Gama,2,0,1,0
1180441,2024-06-15 21:30:00+00:00,2024,Regular Season - 9,FINISHED,RB Bragantino,Juventude,2,1,1,1
1180438,2024-06-16 00:00:00+00:00,2024,Regular Season - 9,FINISHED,Fluminense,Atletico Goianiense,1,2,1,0
1180440,2024-06-16 19:00:00+00:00,2024,Regular Season - 9,FINISHED,Corinthians,Sao Paulo,2,2,2,2
1180442,2024-06-16 19:00:00+00:00,2024,Regular Season - 9,FINISHED,Atletico Paranaense,Flamengo,1,1,0,0
1180437,2024-06-16 19:00:00+00:00,2024,Regular Season - 9,FINISHED,Vitoria,Internacional,2,1,1,0
1180443,2024-06-16 21:30:00+00:00,2024,Regular Season - 9,FINISHED,Cuiaba,Fortaleza EC,5,0,4,0
1180435,2024-06-16 21:30:00+00:00,2024,Regular Season - 9,FINISHED,Gremio,Botafogo,1,2,1,1
1180439,2024-06-16 21:30:00+00:00,2024,Regular Season - 9,FINISHED,Vasco DA Gama,Cruzeiro,0,0,0,0
1180444,2024-06-16 21:30:00+00:00,2024,Regular Season - 9,FINISHED,Criciuma,Bahia,2,2,1,0
1180436,2024-06-17 23:30:00+00:00,2024,Regular Season - 9,FINISHED,Atletico-MG,Palmeiras,0,4,0,1
1180449,2024-06-19 22:00:00+00:00,2024,Regular Season - 10,FINISHED,Botafogo,Atletico Paranaense,1,1,0,0
1180453,2024-06-19 22:00:00+00:00,2024,Regular Season - 10,FINISHED,Atletico Goianiense,Criciuma,1,2,1,0
1180454,2024-06-19 23:00:00+00:00,2024,Regular Season - 10,FINISHED,Juventude,Vasco DA Gama,2,0,0,0
1180451,2024-06-19 23:00:00+00:00,2024,Regular Season - 10,FINISHED,Sao Paulo,Cuiaba,0,1,0,0
1180452,2024-06-19 23:00:00+00:00,2024,Regular Season - 10,FINISHED,Fortaleza EC,Gremio,1,0,1,0
1180446,2024-06-20 00:30:00+00:00,2024,Regular Season - 10,FINISHED,Cruzeiro,Fluminense,2,0,1,0
1180445,2024-06-20 00:30:00+00:00,2024,Regular Season - 10,FINISHED,Internacional,Corinthians,1,0,1,0
1180447,2024-06-20 21:30:00+00:00,2024,Regular Season - 10,FINISHED,Vitoria,Atletico-MG,4,2,2,1
1180448,2024-06-20 23:00:00+00:00,2024,Regular Season - 10,FINISHED,Flamengo,Bahia,2,1,1,1
1180450,2024-06-21 00:30:00+00:00,2024,Regular Season - 10,FINISHED,Palmeiras,RB Bragantino,2,1,1,0
1180464,2024-06-22 19:00:00+00:00,2024,Regular Season - 11,FINISHED,Criciuma,Botafogo,2,1,1,0
1180455,2024-06-22 20:30:00+00:00,2024,Regular Season - 11,FINISHED,Gremio,Internacional,0,1,0,0
1180463,2024-06-22 21:30:00+00:00,2024,Regular Season - 11,FINISHED,Cuiaba,Atletico Goianiense,0,0,0,0
1180459,2024-06-23 00:30:00+00:00,2024,Regular Season - 11,FINISHED,Vasco DA Gama,Sao Paulo,4,1,2,1
1180457,2024-06-23 19:00:00+00:00,2024,Regular Season - 11,FINISHED,Bahia,Cruzeiro,4,1,1,1
1180458,2024-06-23 19:00:00+00:00,2024,Regular Season - 11,FINISHED,Fluminense,Flamengo,0,1,0,0
1180462,2024-06-23 19:00:00+00:00,2024,Regular Season - 11,FINISHED,Atletico Paranaense,Corinthians,1,1,1,0
1180460,2024-06-23 21:30:00+00:00,2024,Regular Season - 11,FINISHED,Palmeiras,Juventude,3,1,0,0
1180461,2024-06-23 21:30:00+00:00,2024,Regular Season - 11,FINISHED,RB Bragantino,Vitoria,2,1,1,1
1180456,2024-06-23 21:30:00+00:00,2024,Regular Season - 11,FINISHED,Atletico-MG,Fortaleza EC,1,1,0,1
1180469,2024-06-26 22:00:00+00:00,2024,Regular Season - 12,FINISHED,Botafogo,RB Bragantino,2,1,1,1
1180466,2024-06-26 22:00:00+00:00,2024,Regular Season - 12,FINISHED,Cruzeiro,Atletico Paranaense,2,0,1,0
1180470,2024-06-26 23:00:00+00:00,2024,Regular Season - 12,FINISHED,Corinthians,Cuiaba,1,1,0,1
1180473,2024-06-26 23:00:00+00:00,2024,Regular Season - 12,FINISHED,Atletico Goianiense,Gremio,1,1,0,0
1180474,2024-06-26 23:00:00+00:00,2024,Regular Season - 12,FINISHED,Juventude,Flamengo,2,1,1,1
1180472,2024-06-27 00:30:00+00:00,2024,Regular Season - 12,FINISHED,Fortaleza EC,Palmeiras,3,0,1,0
1180465,2024-06-27 00:30:00+00:00,2024,Regular Season - 12,FINISHED,Internacional,Atletico-MG,1,2,0,0
1180467,2024-06-27 00:30:00+00:00,2024,Regular Season - 12,FINISHED,Bahia,Vasco DA Gama,2,1,1,1
1180468,2024-06-27 22:00:00+00:00,2024,Regular Season - 12,FINISHED,Fluminense,Vitoria,0,1,0,0
